"ptrOffset"	"ptrBytes"	"strOffset"	"strBytes"	"strText"	"translation"
"0001A646"	"71D1"	"000211E1"	"27 7 0 214 113 45 0 22 20 59 19 65"	"さぁ　ジムへ　かえろう！"	""
"0001A648"	"71DE"	"000211EE"	"29 205 38 0 28 17 18 42 0 21 60 56 47 28 32 1"	"すでに　しあいは　おわりました。"	""
"0001A64A"	"71EF"	"000211FF"	"43 54 15 26 38 28 33 12 7 0 54 24 192 61 224 15 32 37 1 254 27 7 0 50 197 29 42 0 38 46 61 97 76 125 246 85 125 202 1 254 26 41 28 17 18 205 22 35 224 0 21 47 20 42 38 46 61 18 33 41"	"ひよっこにしちゃぁ　よくがんばったな。
さぁ　めざすは　にほんチャンピオンだ。
このしあいでかてば　おまえはにほんいちの"	""
"0001A64C"	"722C"	"0002123C"	"247 123 122 93 119 80 36 28 35 0 30 22 18 41 122 93 119 80 36 254 32 32 22 20 57 201 65"	"プロレスラーとして　せかいのレスラーと
たたかえるぞ！"	""
"0001A64E"	"7248"	"00021258"	"18 18 28 17 18 0 48 30 35 24 202 27 18 40 1 254 34 193 41 0 28 17 18 42 0 28 48 61 247 119 213 205 254 52 57 31 19 205 29 40 1"	"いいしあい　みせてくださいね。
つぎの　しあいは　しみんプラザで
やるそうですね。"	""
"0001A650"	"7272"	"00021282"	"21 51 18 15 23 56 0 172 175 6 34 25 37 18 36 254 22 35 37 18 22 55 40 1"	"おもいっきり　体力をつけないと
かてないからね。"	""
"0001A652"	"728B"	"0002129B"	"19 60 27 205 0 23 18 32 41 205 29 192 0 26 61 206 41 17 18 35 254 110 80 88 185 51 59 228 28 42 0 37 38 22 60 57 18 26 36 6 254 32 24 55 61 205 18 57 55 28 18 205 29 54 1"	"うわさで　きいたのですが　こんどのあいて
ホーク・もろぼしは　なにかわるいことを
たくらんでいるらしいですよ。"	""
"0001A654"	"72C3"	"000212D3"	"26 61 206 41 28 17 18 42 0 200 15 32 18 22 15 35 24 58 54 1 254 18 47 41 0 38 46 61 97 76 125 246 85 125 42 0 214 113 192 254 56 20 23 6 0 20 57 32 50 38 34 24 55 58 32"	"こんどのしあいは　ぜったいかってくれよ。
いまの　にほんチャンピオンは　ジムが
りえきを　えるためにつくられた"	""
"0001A656"	"72FB"	"0002130B"	"38 61 23 202 25 41 0 97 76 125 246 85 125 37 61 202 1"	"にんきだけの　チャンピオンなんだ。"	""
"0001A658"	"730D"	"0002131D"	"23 14 19 42 0 26 26 205 28 17 18 42 0 17 56 47 30 61 1"	"きょうは　ここでしあいは　ありません。"	""
"0001A65A"	"7321"	"00021331"	"52 17 253 0 1 0 23 48 38 0 32 41 48 192 17 57 1 254 26 41 28 17 18 0 47 25 35 51 55 18 32 18 1 254 23 48 51 28 15 35 41 26 36 202 192 0 60 32 28 192 0 23 48 38"	"やあ[FD 00]。　きみに　たのみがある。
このしあい　まけてもらいたい。
きみもしってのことだが　わたしが　きみに"	""
"0001A65C"	"7358"	"00021368"	"47 25 57 36 0 18 47 47 205 23 199 18 32 44 42 18 28 61 60 192 254 24 199 58 35 28 47 19 1 254 31 19 29 57 36 0 60 32 28 6 20 61 198 14 28 35 24 58 57"	"まけると　いままできずいたふはいしんわが
くずれてしまう。
そうすると　わたしをえんじょしてくれる"	""
"0001A65E"	"738A"	"0002139A"	"93 249 125 91 80 192 0 42 37 58 35 18 15 35 28 47 19 1 254 206 19 202 59 19 143 0 32 202 36 42 18 60 37 18 1 254 22 40 6 202 31 19 1 0 32 41 47 58 35 24 58 57 22 40 143 0"	"スポンサーが　はなれていってしまう。
どうだろう？　ただとはいわない。
かねをだそう。　たのまれてくれるかね？　"	""
"0001A660"	"73C3"	"000213D3"	"18 47 18 15 32 26 36 42 0 46 61 36 19 202 59 19 40 1"	"いまいったことは　ほんとうだろうね。"	""
"0001A662"	"73D6"	"000213E6"	"33 15 65 0 17 36 205 0 26 19 22 18 29 57 26 36 38 254 37 57 201 65"	"ちっ！　あとで　こうかいすることに
なるぞ！"	""
"0001A664"	"73ED"	"000213FD"	"26 19 51 17 15 27 56 0 43 23 19 25 57 36 42 185 185 185 1 254 22 61 32 61 38 0 43 23 19 25 57 52 34 46 206 0 173 174 254 205 23 37 18 37 1"	"こうもあっさり　ひきうけるとは・・・。
かんたんに　ひきうけるやつほど　信用
できないな。"	""
"0001A666"	"741B"	"0002142B"	"110 80 88 185 51 59 228 28 6 0 32 21 28 35 254 38 46 61 97 76 125 246 85 125 38 37 58 65"	"ホーク・もろぼしを　たおして
にほんチャンピオンになれ！"	""
"0001A668"	"7438"	"00021448"	"52 21 33 14 19 198 17 18 6 28 35 24 58 202 15 35 143 254 247 123 122 93 6 0 37 61 202 36 21 51 15 35 18 57 61 202 65 254 21 58 42 0 200 15 32 18 0 53 57 27 40 10 201 65"	"やおちょうじあいをしてくれだって？
プロレスを　なんだとおもっているんだ！
おれは　ぜったい　ゆるさねぇぞ！"	""
"0001A66A"	"746F"	"0002147F"	"108 79 185 185 185 0 26 58 205 22 15 32 36 0 21 51 19 37 54 65 254 214 113 38 205 51 0 51 206 15 35 0 31 41 24 225 254 17 55 15 35 21 24 26 36 202 37 65"	"フッ・・・　これでかったと　おもうなよ！
ジムにでも　もどって　そのくび
あらっておくことだな！"	""
"0001A66C"	"74A0"	"000214B0"	"29 205 38 0 28 17 18 42 0 21 60 56 47 28 32 1"	"すでに　しあいは　おわりました。"	""
"0001A66E"	"74B1"	"000214C1"	"21 22 20 56 65 0 38 46 61 97 76 125 246 85 125 65 254 206 19 28 32 143 0 17 47 56 19 58 28 31 19 37 0 22 21 6 254 28 35 37 18 37 1"	"おかえり！　にほんチャンピオン！
どうした？　あまりうれしそうな　かおを
してないな。"	""
"0001A670"	"74DD"	"000214ED"	"47 7 0 18 18 1 0 34 193 41 0 28 17 18 17 18 35 42 254 30 22 18 41 122 93 119 80 202 65 0 35 6 39 24 61 198 12 254 40 10 201 65"	"まぁ　いい。　つぎの　しあいあいては
せかいのレスラーだ！　てをぬくんじゃ
ねぇぞ！"	""
"0001A672"	"7508"	"00021518"	"38 46 61 18 33 41 0 122 93 119 80 38 37 15 32 61 202 15 35 143 254 21 50 205 36 19 65"	"にほんいちの　レスラーになったんだって？
おめでとう！"	""
"0001A674"	"7524"	"00021534"	"26 61 206 42 0 30 22 18 41 122 93 119 80 0 17 18 35 38 254 32 32 22 19 61 202 15 35 143 0 93 249 80 98 94 125 96 80 205 41 254 28 17 18 0 32 41 28 48 38 28 35 18 57 54 1"	"こんどは　せかいのレスラー　あいてに
たたかうんだって？　スポーツセンターでの
しあい　たのしみにしているよ。"	""
"0001A676"	"755C"	"0002156C"	"26 41 47 20 41 0 28 17 18 38 0 22 15 32 41 42 18 18 25 206 254 47 25 32 0 110 80 88 185 51 59 228 28 41 214 113 192 254 44 21 61 37 19 196 23 6 0 28 35 18 57 31 19 202 54 1"	"このまえの　しあいに　かったのはいいけど
まけた　ホーク・もろぼしのジムが
ふおんなうごきを　しているそうだよ。"	""
"0001A678"	"7595"	"000215A5"	"23 14 19 42 0 26 26 205 28 17 18 42 0 17 56 47 30 61 1"	"きょうは　ここでしあいは　ありません。"	""
"0001A67A"	"75A9"	"000215B9"	"38 46 61 97 76 125 246 85 125 38 0 37 15 32 22 55 15 35 254 18 18 23 38 37 57 37 54 1 254 30 22 18 41 0 247 123 122 93 41 122 232 121 192 0 206 58 202 25"	"にほんチャンピオンに　なったからって
いいきになるなよ。
せかいの　プロレスのレベルが　どれだけ"	""
"0001A67C"	"75DA"	"000215EA"	"32 22 18 22 0 21 47 20 38 0 21 28 20 35 52 57 65"	"たかいか　おまえに　おしえてやる！"	""
"0001A67E"	"75EC"	"000215FC"	"32 18 30 61 17 18 35 6 0 32 21 28 35 0 38 46 61 41 254 247 123 122 93 119 80 41 0 34 54 27 6 48 30 35 52 58 65"	"たいせんあいてを　たおして　にほんの
プロレスラーの　つよさをみせてやれ！"	""
"0001A680"	"7612"	"00021622"	"21 58 41 0 33 22 55 192 0 206 26 47 205 34 19 54 19 29 57 22 254 60 22 55 37 18 25 206 0 52 58 57 202 25 52 15 35 52 57 201 65"	"おれの　ちからが　どこまでつうようするか
わからないけど　やれるだけやってやるぞ！"	""
"0001A682"	"763C"	"0002164C"	"206 19 52 55 0 60 32 28 51 0 22 61 192 20 22 32 6 254 22 20 37 25 58 224 0 37 55 37 18 54 19 202 37 1 254 38 46 61 38 0 26 61 37 34 54 18 122 93 119 80 192"	"どうやら　わたしも　かんがえかたを
かえなければ　ならないようだな。
にほんに　こんなつよいレスラーが"	""
"0001A684"	"7670"	"00021680"	"18 57 36 42 37 185 185 185 1 254 36 56 17 20 199 0 214 113 38 0 51 206 15 35 0 52 29 48 37 1 254 47 32 0 17 20 57 43 6 0 32 41 28 48 38 28 35 18 57 201 1"	"いるとはな・・・。
とりあえず　ジムに　もどって　やすみな。
また　あえるひを　たのしみにしているぞ。"	""
"0001A686"	"76A4"	"000216B4"	"29 205 38 0 28 17 18 42 0 21 60 56 47 28 32 1"	"すでに　しあいは　おわりました。"	""
"0001A688"	"76B5"	"000216C5"	"52 15 36 0 30 22 18 38 0 34 19 54 19 29 57 0 122 232 121 38 254 32 15 28 32 54 19 202 37 1 254 28 22 28 0 26 61 206 41 17 18 35 42 0 18 47 47 205 41"	"やっと　せかいに　つうようする　レベルに
たっしたようだな。
しかし　こんどのあいては　いままでの"	""
"0001A68A"	"76E7"	"000216F7"	"17 18 35 36 42 0 24 55 227 51 41 38 37 55 37 18 185 185 185 1 254 202 22 55 0 21 47 20 42 0 54 56 34 54 24 37 57 32 50 38 254 52 47 196 52 45 0 28 13 193 14 19 28 38 0 18 15 35 26 18 65"	"あいてとは　くらべものにならない・・・。
だから　おまえは　よりつよくなるために
やまごやへ　しゅぎょうしに　いってこい！"	""
"0001A68C"	"7725"	"00021735"	"37 61 41 54 19 198 12 143 0 54 19 192 37 25 58 224 254 22 20 15 35 24 58 65"	"なんのようじゃ？　ようがなければ
かえってくれ！"	""
"0001A68E"	"773E"	"0002174E"	"28 13 193 14 19 28 38 23 32 41 22 143 0 22 20 15 35 24 58 65 254 18 47 0 26 19 226 34 41 47 61 198 13 19 6 0 41 55 18 39 38 254 24 60 58 35 0 17 32 47 38 23 35 21 57 41 198 12 65"	"しゅぎょうしにきたのか？　かえってくれ！
いま　こうぶつのまんじゅうを　のらいぬに
くわれて　あたまにきておるのじゃ！"	""
"0001A690"	"777A"	"0002178A"	"52 15 240 56 0 51 48 198 47 61 198 13 19 42 0 19 47 18 201 65 254 54 28 15 65 0 28 13 193 14 19 6 0 27 30 35 52 57 1 254 47 199 0 26 41 52 47 41 24 47 36 0 32 32 22 19 41 198 12 65"	"やっぱり　もみじまんじゅうは　うまいぞ！
よしっ！　しゅぎょうを　させてやる。
まず　このやまのくまと　たたかうのじゃ！"	""
"0001A692"	"77B7"	"000217C7"	"26 41 52 47 41 0 24 47 6 32 21 28 35 254 18 47 54 56 0 34 54 24 37 15 35 52 58 65"	"このやまの　くまをたおして
いまより　つよくなってやれ！"	""
"0001A694"	"77D4"	"000217E4"	"24 47 192 0 17 18 35 202 36 65 0 37 50 57 37 54 65 254 32 22 192 0 24 47 17 18 35 38 0 47 25 35 32 47 57 22 65"	"くまが　あいてだと！　なめるなよ！
たかが　くまあいてに　まけてたまるか！"	""
"0001A696"	"77FA"	"0002180A"	"54 24 26 26 47 205 0 32 20 35 23 32 37 1 254 31 41 0 26 61 198 14 19 38 0 50 61 198 35 0 26 41 254 120 125 210 92 77 80 215 6 0 52 59 19 1"	"よくここまで　たえてきたな。
その　こんじょうに　めんじて　この
リングシューズを　やろう。"	""
"0001A698"	"7829"	"00021839"	"120 125 210 92 77 80 215 6 0 35 38 18 58 32 1"	"リングシューズを　てにいれた。"	""
"0001A69A"	"7839"	"00021849"	"28 224 55 24 48 37 18 19 33 38 0 32 24 47 28 24 254 37 15 32 37 1 254 31 19 202 65 0 36 19 23 14 19 41 0 225 14 19 18 61 41"	"しばらくみないうちに　たくましく
なったな。
そうだ！　とうきょうの　びょういんの"	""
"0001A69C"	"7863"	"00021873"	"38 13 19 18 61 22 61 198 12 22 55 0 108 71 125 122 96 80 192 254 23 35 18 57 201 65 0 42 195 47 28 38 0 18 15 35 52 58 65 254 26 58 42 0 198 14 19 28 12 25 61 202 1 0 51 15 35 18 25 1"	"にゅういんかんじゃから　ファンレターが
きているぞ！　はげましに　いってやれ！
これは　じょうしゃけんだ。　もっていけ。"	""
"0001A69E"	"78A0"	"000218B0"	"198 14 19 28 12 25 61 6 0 35 38 18 58 32 1"	"じょうしゃけんを　てにいれた。"	""
"0001A6A0"	"78B0"	"000218C0"	"51 19 29 194 0 30 22 18 97 76 125 246 85 125 30 61 202 40 1 254 192 61 224 15 35 24 202 27 18 40 1"	"もうすぐ　せかいチャンピオンせんだね。
がんばってくださいね。"	""
"0001A6A2"	"78D0"	"000218E0"	"30 22 18 41 0 247 123 122 93 119 80 36 0 196 22 24 38 254 32 32 22 20 57 33 22 55 192 0 17 15 35 51 0 34 40 38 254 172 175 6 34 25 37 18 36 0 202 50 202 54 1"	"せかいの　プロレスラーと　ごかくに
たたかえるちからが　あっても　つねに
体力をつけないと　だめだよ。"	""
"0001A6A4"	"7904"	"00021914"	"30 22 18 97 76 125 246 85 125 0 111 79 222 185 214 80 213 93 41 254 18 33 195 23 42 0 25 15 26 19 26 32 20 57 54 1 254 23 6 34 25 57 26 36 202 40 1"	"せかいチャンピオン　マッド・ジーザスの
いちげきは　けっこうこたえるよ。
きをつけることだね。"	""
"0001A6A6"	"7934"	"00021944"	"43 14 15 36 28 35 0 247 123 122 93 205 0 53 19 50 18 37 254 253 0 27 61 65 254 26 61 37 36 26 59 205 0 17 20 57 37 61 35 0 119 79 87 80 65"	"ひょっとして　プロレスで　ゆうめいな
[FD 00]さん！
こんなところで　あえるなんて　ラッキー！"	""
"0001A6A8"	"7962"	"00021972"	"247 123 122 93 119 80 192 0 26 61 37 36 26 59 38 254 37 61 41 54 19 143 0 25 192 205 51 28 32 41 143"	"プロレスラーが　こんなところに
なんのよう？　けがでもしたの？"	""
"0001A6AA"	"7982"	"00021992"	"247 123 122 93 119 80 41 253 0 202 15 35 143 254 19 31 205 28 14 65 0 247 123 122 93 119 80 202 36 18 19 254 28 14 19 26 205 51 17 57 143"	"プロレスラーの[FD 00]だって？
うそでしょ！　プロレスラーだという
しょうこでもある？"	""
"0001A6AC"	"79AC"	"000219BC"	"60 80 18 65 0 46 61 51 41 202 7 65 254 228 24 41 0 35 192 48 0 54 61 205 24 58 32 61 202 40 65 254 228 24 253 0 38 0 26 41 21 56 204 57 6 17 195 57 1"	"わーい！　ほんものだぁ！
ぼくの　てがみ　よんでくれたんだね！
ぼく[FD 00]に　このおりづるをあげる。"	""
"0001A6AE"	"79DE"	"000219EE"	"24 57 28 18 36 23 38 0 26 58 6 48 35 0 192 61 224 15 35 65 254 228 24 51 0 192 61 224 15 35 0 54 24 37 57 22 55 254 200 15 32 18 38 0 97 76 125 246 85 125 38 0 37 15 35 40 65"	"くるしいときに　これをみて　がんばって！
ぼくも　がんばって　よくなるから
ぜったいに　チャンピオンに　なってね！"	""
"0001A6B0"	"7A18"	"00021A28"	"21 56 204 57 6 0 35 38 18 58 32 1"	"おりづるを　てにいれた。"	""
"0001A6B2"	"7A25"	"00021A35"	"185 185 185 185 185 185 185 185 185 185 1"	"・・・・・・・・・・。"	""
"0001A6B4"	"7A31"	"00021A41"	"247 123 122 93 119 80 41 253 0 27 61 205 29 40 185 185 185 254 17 37 32 38 42 0 33 14 24 30 34 0 19 55 48 42 37 18 192 254 34 193 41 28 17 18 38 0 205 58 37 18 54 19 38 28 59 36"	"プロレスラーの[FD 00]さんですね・・・
あなたには　ちょくせつ　うらみはないが
つぎのしあいに　でれないようにしろと"	""
"0001A6B6"	"7A6A"	"00021A7A"	"17 57 43 36 22 55 0 32 41 47 58 35 18 57 41 205 40 185 185 185 254 26 58 51 0 28 196 36 37 41 205 0 53 57 28 35 24 202 27 18 1"	"あるひとから　たのまれているのでね・・・
これも　しごとなので　ゆるしてください。"	""
"0001A6B8"	"7A94"	"00021AA4"	"26 61 37 228 19 192 18 38 0 47 25 57 37 65"	"こんなぼうがいに　まけるな！"	""
"0001A6BA"	"7AA3"	"00021AB3"	"27 35 42 0 110 80 88 185 51 59 228 28 41 28 60 197 202 37 65 254 38 46 61 97 76 125 246 85 125 41 197 6 0 36 55 58 32 26 36 6 254 47 202 0 40 38 51 15 35 18 57 41 22 1"	"さては　ホーク・もろぼしのしわざだな！
にほんチャンピオンのざを　とられたことを
まだ　ねにもっているのか。"	""
"0001A6BC"	"7ADA"	"00021AEA"	"27 29 192 38 0 17 37 32 42 34 54 18 185 185 185 1 254 205 23 58 224 0 17 37 32 36 42 0 120 125 210 41 19 20 205 254 32 32 22 18 32 22 15 32 185 185 185 1"	"さすがに　あなたはつよい・・・。
できれば　あなたとは　リングのうえで
たたかいたかった・・・。"	""
"0001A6BE"	"7B0B"	"00021B1B"	"26 58 205 51 0 60 32 28 42 0 49 22 28 0 17 37 32 36 254 21 37 198 0 122 93 119 80 202 15 32 41 205 29 1 254 27 7 0 94 125 100 119 121 110 80 121 45 18 15 35 24 202 27 18 1"	"これでも　わたしは　むかし　あなたと
おなじ　レスラーだったのです。
さぁ　セントラルホールへいってください。"	""
"0001A6C0"	"7B43"	"00021B53"	"18 47 47 205 54 24 192 61 224 15 32 37 1 254 18 34 51 23 225 28 24 28 35 18 32 192 0 26 58 51 29 227 35 254 21 47 20 41 32 50 202 15 32 41 202 1"	"いままでよくがんばったな。
いつもきびしくしていたが　これもすべて
おまえのためだったのだ。"	""
"0001A6C2"	"7B72"	"00021B82"	"36 19 23 14 19 41 0 94 125 100 119 121 110 80 121 45 0 18 15 35 254 30 22 18 97 76 125 246 85 125 38 37 15 35 24 202 27 18 40 1"	"とうきょうの　セントラルホールへ　いって
せかいチャンピオンになってくださいね。"	""
"0001A6C4"	"7B9B"	"00021BAB"	"54 24 26 26 47 205 0 32 20 35 23 32 37 1"	"よくここまで　たえてきたな。"	""
"0001A6C6"	"7BAA"	"00021BBA"	"192 61 224 15 35 0 97 76 125 246 85 125 38 37 15 35 40 65"	"がんばって　チャンピオンになってね！"	""
"0001A6C8"	"7BBD"	"00021BCD"	"23 14 19 42 0 26 26 205 0 28 17 18 42 17 56 47 30 61 1"	"きょうは　ここで　しあいはありません。"	""
"0001A6CA"	"7BD1"	"00021BE1"	"37 61 202 143 0 25 192 205 51 28 35 18 57 41 22 143 254 31 61 37 0 22 55 202 198 12 185 185 185 36 0 18 15 35 51 254 23 23 31 19 38 37 18 37 1 0 22 22 15 35 23 37 65"	"なんだ？　けがでもしているのか？
そんな　からだじゃ・・・と　いっても
ききそうにないな。　かかってきな！"	""
"0001A6CC"	"7C07"	"00021C17"	"27 7 0 26 41 28 17 18 38 22 35 224 0 97 76 125 246 85 125 38 254 37 58 57 201 65 0 111 79 222 185 214 80 213 93 6 26 41 28 59 18 254 111 79 100 38 0 28 199 50 35 52 58 65"	"さぁ　このしあいにかてば　チャンピオンに
なれるぞ！　マッド・ジーザスをこのしろい
マットに　しずめてやれ！"	""
"0001A6CE"	"7C3E"	"00021C4E"	"24 15 185 185 185 0 22 55 202 198 13 19 192 0 18 32 18 185 185 185 254 28 22 28 0 225 14 19 18 61 41 0 26 206 51 36 0 52 24 31 24 254 28 32 61 202 65 0 200 15 32 18 38 0 22 34 36 185 185 185 1"	"くっ・・・　からだじゅうが　いたい・・・
しかし　びょういんの　こどもと　やくそく
したんだ！　ぜったいに　かつと・・・。"	""
"0001A6D0"	"7C7C"	"00021C8C"	"30 22 18 97 76 125 246 85 125 38 37 57 38 42 0 51 15 36 254 172 175 6 34 25 37 18 36 0 202 50 202 65"	"せかいチャンピオンになるには　もっと
体力をつけないと　だめだ！"	""
"0001A6D2"	"7C9D"	"00021CAD"	"28 17 18 33 13 19 38 0 18 59 18 59 106 247 102 125 210 192 254 21 23 57 22 55 0 108 71 125 38 51 55 15 32 254 21 56 204 57 6 34 22 20 224 0 19 47 24 18 24 201 65"	"しあいちゅうに　いろいろハプニングが
おきるから　ファンにもらった
おりづるをつかえば　うまくいくぞ！"	""
