"evPtrOffset"	"evType"	"evOffset"	"evPartOffset"	"codeBytes"	"codeData"	"linesUsed"	"strText"	"translation"
"02E0"	"code"	"2C1E"	"2C36"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02E0"	"text"	"2C1E"	"2C38"	""	""	"1577 1578 206 1416 1579"	"久し振りですね。[1F]
僕は今度、連邦パトロール情報部に勤務することになったんです。[1F]"	""
"02E0"	"code"	"2C1E"	"2C42"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02E0"	"code"	"2C1E"	"2C44"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02E0"	"text"	"2C1E"	"2C46"	""	""	"1580"	"それは大出世だ。おめでとう。[1F]"	""
"02E0"	"code"	"2C1E"	"2C48"	"D0 0A"	"screenMode: high res, op: setPortrait = David Gede"	""	""	""
"02E0"	"code"	"2C1E"	"2C4A"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02E0"	"text"	"2C1E"	"2C4C"	""	""	"1581 143 1582 1583"	"多分ＶＯＩＤをスパイすることになると思います。[1F]
以前の恩返しで、情報を提供させて貰いますよ。[1F]"	""
"02E0"	"code"	"2C1E"	"2C54"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02E0"	"code"	"2C1E"	"2C56"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02E0"	"text"	"2C1E"	"2C58"	""	""	"1584"	"それは有り難いがドジって殺られないようにしろよ。[1F]"	""
"02E0"	"code"	"2C1E"	"2C5A"	"D0 0A"	"screenMode: high res, op: setPortrait = David Gede"	""	""	""
"02E0"	"code"	"2C1E"	"2C5C"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02E0"	"text"	"2C1E"	"2C5E"	""	""	"1585 24 1586 69 164 1587 24 1588"	"えぇ。
ところでギブスンから連絡はありませんか？[1F]
マサシとは時々、顔をあわせるんですがギブスンは全く消息がしれないもので・・・。[1F]"	""
"02E0"	"code"	"2C1E"	"2C6E"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02E0"	"code"	"2C1E"	"2C70"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02E0"	"text"	"2C1E"	"2C72"	""	""	"1589"	"そうか。
気をつけておこう。[1F]"	""
"02E0"	"code"	"2C1E"	"2C74"	"D0 0A"	"screenMode: high res, op: setPortrait = David Gede"	""	""	""
"02E0"	"code"	"2C1E"	"2C76"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02E0"	"text"	"2C1E"	"2C78"	""	""	"1590"	"貴方は、これから何処へ？[1F]"	""
"02E0"	"code"	"2C1E"	"2C7A"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02E0"	"code"	"2C1E"	"2C7C"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02E0"	"text"	"2C1E"	"2C7E"	""	""	"952 1500"	"メタルデューンへ向かう。[1F]"	""
"02E0"	"code"	"2C1E"	"2C82"	"D0 0A"	"screenMode: high res, op: setPortrait = David Gede"	""	""	""
"02E0"	"code"	"2C1E"	"2C84"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02E0"	"text"	"2C1E"	"2C86"	""	""	"1591"	"そうですか。
お気をつけて。[1F]"	""
"02E0"	"code"	"2C1E"	"2C88"	"88 24"	"bitOps, set bit 4 on var 0x04"	""	""	""
"02E0"	"code"	"2C1E"	"2C8A"	"79 10"	"control7, cCode: 9, value: 16"	""	""	""
"02E0"	"code"	"2C1E"	"2C8C"	"7A 00"	"control7, cCode: 10, value: 0"	""	""	""
"02E4"	"code"	"2C8E"	"2C8E"	"30 24"	"skipNextOnBitCheck, bit 4 is clear on var 0x04"	""	""	""
"02E4"	"code"	"2C8E"	"2C90"	"60 01"	"skipCodes: 1 => 2C94"	""	""	""
"02E4"	"code"	"2C8E"	"2C92"	"20 B7"	"sceneChange: 183 => 02E0"	""	""	""
"02E4"	"code"	"2C8E"	"2C94"	"76 02"	"control7, cCode: 6, value: 2: Change scene"	""	""	""
"02E8"	"code"	"2C96"	"2C96"	"38 26"	"skipNextOnBitCheck, bit 6 is set on var 0x04"	""	""	""
"02E8"	"code"	"2C96"	"2C98"	"60 01"	"skipCodes: 1 => 2C9C"	""	""	""
"02E8"	"code"	"2C96"	"2C9A"	"76 02"	"control7, cCode: 6, value: 2: Change scene"	""	""	""
"02E8"	"code"	"2C96"	"2C9C"	"30 25"	"skipNextOnBitCheck, bit 5 is clear on var 0x04"	""	""	""
"02E8"	"code"	"2C96"	"2C9E"	"60 01"	"skipCodes: 1 => 2CA2"	""	""	""
"02E8"	"code"	"2C96"	"2CA0"	"76 02"	"control7, cCode: 6, value: 2: Change scene"	""	""	""
"02E8"	"code"	"2C96"	"2CA2"	"7C 02"	"control7, cCode: 12, value: 2: Set BG effect"	""	""	""
"02E8"	"code"	"2C96"	"2CA4"	"D0 63"	"screenMode: low res"	""	""	""
"02E8"	"code"	"2C96"	"2CA6"	"A6 00"	"textControl, speed: 6, sfx: 0"	""	""	""
"02E8"	"text"	"2C96"	"2CA8"	""	""	"1592 1593 1594"	"どうやらドジをふんだようだ。[1F]
凄まじい閃光につつまれて、俺は自分のおかれた状況を理解する暇もなく、余りにもあっけなく蒸発していた。一瞬の出来事だった。[1F]"	""
"02E8"	"code"	"2C96"	"2CAE"	"76 06"	"control7, cCode: 6, value: 6: Change scene"	""	""	""
"02EC"	"code"	"2CB0"	"2CB0"	"88 25"	"bitOps, set bit 5 on var 0x04"	""	""	""
"02EC"	"code"	"2CB0"	"2CB2"	"D0 63"	"screenMode: low res"	""	""	""
"02EC"	"code"	"2CB0"	"2CB4"	"D0 1A"	"screenMode: high res, op: setPortrait = Leonov"	""	""	""
"02EC"	"code"	"2CB0"	"2CB6"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"02EC"	"text"	"2CB0"	"2CB8"	""	""	"1595 1596 1597 1598"	"実験用の核融合炉を暴走させた。
お前の助かる方法は無い。[1F]"	""
"02EC"	"code"	"2CB0"	"2CC0"	"79 E2"	"control7, cCode: 9, value: 226"	""	""	""
"02EC"	"code"	"2CB0"	"2CC2"	"7A 00"	"control7, cCode: 10, value: 0"	""	""	""
"02EC"	"code"	"2CB0"	"2CC4"	"79 E3"	"control7, cCode: 9, value: 227"	""	""	""
"02EC"	"code"	"2CB0"	"2CC6"	"7A 00"	"control7, cCode: 10, value: 0"	""	""	""
"02EC"	"code"	"2CB0"	"2CC8"	"79 00"	"control7, cCode: 9, value: 0"	""	""	""
"02EC"	"code"	"2CB0"	"2CCA"	"79 BC"	"control7, cCode: 9, value: 188"	""	""	""
"02EC"	"code"	"2CB0"	"2CCC"	"79 E8"	"control7, cCode: 9, value: 232"	""	""	""
"02EC"	"code"	"2CB0"	"2CCE"	"7D 83"	"control7, cCode: 13, value: 131: Set scene timeout"	""	""	""
"02EC"	"code"	"2CB0"	"2CD0"	"79 00"	"control7, cCode: 9, value: 0"	""	""	""
"02EC"	"code"	"2CB0"	"2CD2"	"79 BB"	"control7, cCode: 9, value: 187"	""	""	""
"02EC"	"code"	"2CB0"	"2CD4"	"79 1E"	"control7, cCode: 9, value: 30"	""	""	""
"02EC"	"code"	"2CB0"	"2CD6"	"7D 00"	"control7, cCode: 13, value: 0: Set scene timeout"	""	""	""
"02F0"	"code"	"2CD8"	"2CD8"	"D0 63"	"screenMode: low res"	""	""	""
"02F0"	"code"	"2CD8"	"2CDA"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"02F0"	"text"	"2CD8"	"2CDC"	""	""	"2 1599 1600 43 44 45"	"Ｃｏｍ：ダイアナ・ガーディス様から通信が入っています。[1F]
スクリーンに表示します。[1F]"	""
"02F0"	"code"	"2CD8"	"2CE8"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"02F0"	"code"	"2CD8"	"2CEA"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"02F0"	"text"	"2CD8"	"2CEC"	""	""	"1596 1601 752 1602 1603 1604"	"核融合炉の方は私に任せて、人質を探して。
宇宙港の辺りはトラップで一杯だからうかつに近寄らない方がいいわ。[1F]"	""
"02F4"	"code"	"2CF8"	"2CF8"	"7C 02"	"control7, cCode: 12, value: 2: Set BG effect"	""	""	""
"02F4"	"code"	"2CF8"	"2CFA"	"D0 63"	"screenMode: low res"	""	""	""
"02F4"	"code"	"2CF8"	"2CFC"	"A6 00"	"textControl, speed: 6, sfx: 0"	""	""	""
"02F4"	"text"	"2CF8"	"2CFE"	""	""	"1596 1605 1593 1594"	"核融合炉の暴走をくいとめる事が出来なかったのだろう。[1F]
凄まじい閃光につつまれて、俺は自分のおかれた状況を理解する暇もなく、余りにもあっけなく蒸発していた。一瞬の出来事だった。[1F]"	""
"02F4"	"code"	"2CF8"	"2D06"	"76 06"	"control7, cCode: 6, value: 6: Change scene"	""	""	""
"02F8"	"code"	"2D08"	"2D08"	"F0 08"	"setBGM: 8"	""	""	""
"02F8"	"code"	"2D08"	"2D0A"	"D0 63"	"screenMode: low res"	""	""	""
"02F8"	"code"	"2D08"	"2D0C"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"02F8"	"code"	"2D08"	"2D0E"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02F8"	"text"	"2D08"	"2D10"	""	""	"1606"	"助けに来て下さったんですね？[1F]"	""
"02F8"	"code"	"2D08"	"2D12"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02F8"	"code"	"2D08"	"2D14"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02F8"	"text"	"2D08"	"2D16"	""	""	"1607 1596 1608"	"あぁ。しかし、奴等は核融合炉を暴走させて行った。[1F]"	""
"02F8"	"code"	"2D08"	"2D1C"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"02F8"	"code"	"2D08"	"2D1E"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02F8"	"text"	"2D08"	"2D20"	""	""	"1609"	"そんな物は問題ありませんよ。[1F]"	""
"02F8"	"code"	"2D08"	"2D22"	"D0 1D"	"screenMode: high res, op: setPortrait = Man_4"	""	""	""
"02F8"	"code"	"2D08"	"2D24"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02F8"	"text"	"2D08"	"2D26"	""	""	"1610"	"私が行って元に戻します。[1F]"	""
"02F8"	"code"	"2D08"	"2D28"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02F8"	"code"	"2D08"	"2D2A"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02F8"	"text"	"2D08"	"2D2C"	""	""	"1611 1612"	"仲間がその作業をやっているはずだ。行って手助けしてくれ。[1F]
ところで、ここを襲って来た連中に心当たりは？[1F]"	""
"02F8"	"code"	"2D08"	"2D30"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"02F8"	"code"	"2D08"	"2D32"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02F8"	"text"	"2D08"	"2D34"	""	""	"143 1613 924 1614"	"ＶＯＩＤの配下の魔白狼だと思います。[1F]"	""
"02F8"	"code"	"2D08"	"2D3C"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02F8"	"code"	"2D08"	"2D3E"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02F8"	"text"	"2D08"	"2D40"	""	""	"924 1615"	"魔白狼！？　奴等について何か知らないか？[1F]"	""
"02F8"	"code"	"2D08"	"2D44"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"02F8"	"code"	"2D08"	"2D46"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02F8"	"text"	"2D08"	"2D48"	""	""	"1025 1616 1617 1616 1618"	"惑星マルガリータの辺りで暴れ回っていた。というウワサです。マルガリータへ行ってみられてはどうですか？[1F]"	""
"02F8"	"code"	"2D08"	"2D52"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"02F8"	"code"	"2D08"	"2D54"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"02F8"	"text"	"2D08"	"2D56"	""	""	"46 978 1596 1619 752 1620 1603 1621"	"ブライアン。
核融合炉の暴走はくいとめたし、宇宙港の辺りのトラップも解除したわ。[1F]"	""
"02F8"	"code"	"2D08"	"2D66"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02F8"	"code"	"2D08"	"2D68"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02F8"	"text"	"2D08"	"2D6A"	""	""	"275 1622 924 1623 1616 1624"	"ダイアナ。
俺はこれから魔白狼を追ってマルガリータへ行こうと思うが、君は？[1F]"	""
"02F8"	"code"	"2D08"	"2D76"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"02F8"	"code"	"2D08"	"2D78"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"02F8"	"text"	"2D08"	"2D7A"	""	""	"1625 1626"	"私はもう少しここに残って、奴等の残した
証拠物件を探してみるわ。[1F]"	""
"02F8"	"code"	"2D08"	"2D7E"	"8A 82"	"bitOps, set bit 2 on var 0x50"	""	""	""
"02F8"	"code"	"2D08"	"2D80"	"88 26"	"bitOps, set bit 6 on var 0x04"	""	""	""
"02F8"	"code"	"2D08"	"2D82"	"79 00"	"control7, cCode: 9, value: 0"	""	""	""
"02F8"	"code"	"2D08"	"2D84"	"79 BE"	"control7, cCode: 9, value: 190"	""	""	""
"02F8"	"code"	"2D08"	"2D86"	"79 00"	"control7, cCode: 9, value: 0"	""	""	""
"02F8"	"code"	"2D08"	"2D88"	"7D 80"	"control7, cCode: 13, value: 128: Set scene timeout"	""	""	""
"02F8"	"code"	"2D08"	"2D8A"	"79 00"	"control7, cCode: 9, value: 0"	""	""	""
"02F8"	"code"	"2D08"	"2D8C"	"79 BE"	"control7, cCode: 9, value: 190"	""	""	""
"02F8"	"code"	"2D08"	"2D8E"	"79 64"	"control7, cCode: 9, value: 100"	""	""	""
"02F8"	"code"	"2D08"	"2D90"	"7D 00"	"control7, cCode: 13, value: 0: Set scene timeout"	""	""	""
"02FC"	"code"	"2D92"	"2D92"	"D0 63"	"screenMode: low res"	""	""	""
"02FC"	"code"	"2D92"	"2D94"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"02FC"	"text"	"2D92"	"2D96"	""	""	"2 446 447 43 44 45"	"Ｃｏｍ：ヨシュア・エイクロイド様から通信が入っています。[1F]
スクリーンに表示します。[1F]"	""
"02FC"	"code"	"2D92"	"2DA2"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"02FC"	"code"	"2D92"	"2DA4"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02FC"	"text"	"2D92"	"2DA6"	""	""	"46 1627 1628"	"ブライアン、任務を完了したようだな。[1F]
＄５０００の賞金を出そう。[1F]"	""
"02FC"	"code"	"2D92"	"2DAC"	"72 32"	"control7, cCode: 2, value: 50: Add money, value x 100"	""	""	""
"02FC"	"code"	"2D92"	"2DAE"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02FC"	"code"	"2D92"	"2DB0"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02FC"	"text"	"2D92"	"2DB2"	""	""	"275 276 1629 1630 1616 1631"	"ダイアナ・ガーディスの協力を得て人質の解放に成功した。[1F]
さらに、犯人に関する手掛かりを得た。
これから惑星マルガリータへ向かう予定だ。[1F]"	""
"02FC"	"code"	"2D92"	"2DBE"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"02FC"	"code"	"2D92"	"2DC0"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02FC"	"text"	"2D92"	"2DC2"	""	""	"275 276 90 1632 206 441 143 1633"	"ダイアナ・ガーディス？[1F]
その人物は連邦パトロールからＶＯＩＤに寝返ったのでは？[1F]"	""
"02FC"	"code"	"2D92"	"2DD2"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02FC"	"code"	"2D92"	"2DD4"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02FC"	"text"	"2D92"	"2DD6"	""	""	"1634"	"違う。彼女は味方だ。[1F]"	""
"02FC"	"code"	"2D92"	"2DD8"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"02FC"	"code"	"2D92"	"2DDA"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02FC"	"text"	"2D92"	"2DDC"	""	""	"1635 952 1636 1637"	"しかし、我々がメタルデューンに向かうという情報がどこからか洩れていたらしい。[1F]"	""
"02FC"	"code"	"2D92"	"2DE4"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"02FC"	"code"	"2D92"	"2DE6"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"02FC"	"text"	"2D92"	"2DE8"	""	""	"1638"	"何かあったのか？[1F]"	""
"02FC"	"code"	"2D92"	"2DEA"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"02FC"	"code"	"2D92"	"2DEC"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"02FC"	"text"	"2D92"	"2DEE"	""	""	"1639 21 1640 1641 275 1642"	"後続隊が、シリウス星系に到着した所を襲われた。
後続隊は、私を除いて全滅してしまった。[1F]
ダイアナは要注意人物だ。[1F]"	""
"02FC"	"code"	"2D92"	"2DFA"	"79 10"	"control7, cCode: 9, value: 16"	""	""	""
"02FC"	"code"	"2D92"	"2DFC"	"7B FF"	"control7, cCode: 11, value: 255"	""	""	""
"0300"	"code"	"2DFE"	"2DFE"	"F0 0A"	"setBGM: 10"	""	""	""
"0300"	"code"	"2DFE"	"2E00"	"D0 34"	"screenMode: high res, op: setBackground = Bar"	""	""	""
"0300"	"code"	"2DFE"	"2E02"	"D0 09"	"screenMode: high res, op: setPortrait = Ed Huey"	""	""	""
"0300"	"code"	"2DFE"	"2E04"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"0300"	"text"	"2DFE"	"2E06"	""	""	"1643"	"バー「シルキードゥーン」です。[1F]"	""
"0300"	"code"	"2DFE"	"2E08"	"30 26"	"skipNextOnBitCheck, bit 6 is clear on var 0x04"	""	""	""
"0300"	"code"	"2DFE"	"2E0A"	"60 04"	"skipCodes: 4 => 2E14"	""	""	""
"0300"	"code"	"2DFE"	"2E0C"	"D0 09"	"screenMode: high res, op: setPortrait = Ed Huey"	""	""	""
"0300"	"code"	"2DFE"	"2E0E"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"0300"	"text"	"2DFE"	"2E10"	""	""	"1644"	"おそれいります。
ただいま準備中です。[1F]"	""
"0300"	"code"	"2DFE"	"2E12"	"0F 00"	"exit"	""	""	""
"0300"	"code"	"2DFE"	"2E14"	"30 27"	"skipNextOnBitCheck, bit 7 is clear on var 0x04"	""	""	""
"0300"	"code"	"2DFE"	"2E16"	"60 47"	"skipCodes: 71 => 2EA6"	""	""	""
"0300"	"code"	"2DFE"	"2E18"	"D0 08"	"screenMode: high res, op: setPortrait = Masashi Clark"	""	""	""
"0300"	"code"	"2DFE"	"2E1A"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0300"	"text"	"2DFE"	"2E1C"	""	""	"1645 46 1646 1647"	"おう、ブライアンじゃないか。
どうしたんだ？　こんな所で。[1F]"	""
"0300"	"code"	"2DFE"	"2E24"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0300"	"code"	"2DFE"	"2E26"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0300"	"text"	"2DFE"	"2E28"	""	""	"164 758 1648"	"マサシか。[1F]
なに、敵を追い回していたら、ここまで来てたんだ。[1F]"	""
"0300"	"code"	"2DFE"	"2E2E"	"D0 08"	"screenMode: high res, op: setPortrait = Masashi Clark"	""	""	""
"0300"	"code"	"2DFE"	"2E30"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0300"	"text"	"2DFE"	"2E32"	""	""	"623 1649 193 1650"	"そうか。[1F]
俺の方はハンターの組織の件でな。[1F]"	""
"0300"	"code"	"2DFE"	"2E3A"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0300"	"code"	"2DFE"	"2E3C"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0300"	"text"	"2DFE"	"2E3E"	""	""	"1651 164 210 924 1652"	"そうだ、マサシ、魔白狼を知らないか？[1F]"	""
"0300"	"code"	"2DFE"	"2E48"	"D0 08"	"screenMode: high res, op: setPortrait = Masashi Clark"	""	""	""
"0300"	"code"	"2DFE"	"2E4A"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0300"	"text"	"2DFE"	"2E4C"	""	""	"924 1653 1654"	"魔白狼は知らないが情報屋なら知っている。[1F]
そうだな。
＄１５００でどうだ？"	""
"0300"	"code"	"2DFE"	"2E52"	"E0 00"	"wait, mode: 0"	""	""	""
"0300"	"code"	"2DFE"	"2E54"	"33 2F"	"skipNextOnBitCheck, bit 7 is clear on var 0x65"	""	""	""
"0300"	"code"	"2DFE"	"2E56"	"60 07"	"skipCodes: 7 => 2E66"	""	""	""
"0300"	"code"	"2DFE"	"2E58"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0300"	"code"	"2DFE"	"2E5A"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0300"	"text"	"2DFE"	"2E5C"	""	""	"427"	"いや、必要ない。[1F]"	""
"0300"	"code"	"2DFE"	"2E5E"	"D0 08"	"screenMode: high res, op: setPortrait = Masashi Clark"	""	""	""
"0300"	"code"	"2DFE"	"2E60"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0300"	"text"	"2DFE"	"2E62"	""	""	"428"	"そうか、残念だな。[1F]"	""
"0300"	"code"	"2DFE"	"2E64"	"0F 00"	"exit"	""	""	""
"0300"	"code"	"2DFE"	"2E66"	"70 00"	"control7, cCode: 0, value: 0: check if money is greater than value x 100"	""	""	""
"0300"	"code"	"2DFE"	"2E68"	"70 0F"	"control7, cCode: 0, value: 15: check if money is greater than value x 100"	""	""	""
"0300"	"code"	"2DFE"	"2E6A"	"3B 2E"	"skipNextOnBitCheck, bit 6 is set on var 0x65"	""	""	""
"0300"	"code"	"2DFE"	"2E6C"	"60 05"	"skipCodes: 5 => 2E78"	""	""	""
"0300"	"code"	"2DFE"	"2E6E"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0300"	"code"	"2DFE"	"2E70"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0300"	"text"	"2DFE"	"2E72"	""	""	"1655 1656"	"教えて貰いたいのはヤマヤマだが、持ち合わせがない。
またにしよう。[1F]"	""
"0300"	"code"	"2DFE"	"2E76"	"0F 00"	"exit"	""	""	""
"0300"	"code"	"2DFE"	"2E78"	"71 0A"	"control7, cCode: 1, value: 10: Reduce money, value x 100"	""	""	""
"0300"	"code"	"2DFE"	"2E7A"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0300"	"code"	"2DFE"	"2E7C"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0300"	"text"	"2DFE"	"2E7E"	""	""	"1657"	"＄１０００だな。[1F]"	""
"0300"	"code"	"2DFE"	"2E80"	"D0 08"	"screenMode: high res, op: setPortrait = Masashi Clark"	""	""	""
"0300"	"code"	"2DFE"	"2E82"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0300"	"text"	"2DFE"	"2E84"	""	""	"1658 1025 1659 1660 1067 1043 236 1661 1662 1663 1664 1665"	"仕方ない。いいだろう。
惑星ハリウッドにいる。
名前はガービー・トッドだ。[1F]
_
弟と情報屋をやってる。[1F]
俺のカードを見れば信用してくれるだろう。
これを持っていくといい。[1F]"	""
"0300"	"code"	"2DFE"	"2E9C"	"8A 06"	"bitOps, set bit 6 on var 0x40"	""	""	""
"0300"	"code"	"2DFE"	"2E9E"	"8A 38"	"bitOps, set bit 0 on var 0x47"	""	""	""
"0300"	"code"	"2DFE"	"2EA0"	"91 20"	"addVar, var 32 += 1"	""	""	""
"0300"	"code"	"2DFE"	"2EA2"	"88 27"	"bitOps, set bit 7 on var 0x04"	""	""	""
"0300"	"code"	"2DFE"	"2EA4"	"0F 00"	"exit"	""	""	""
"0300"	"code"	"2DFE"	"2EA6"	"30 31"	"skipNextOnBitCheck, bit 1 is clear on var 0x06"	""	""	""
"0300"	"code"	"2DFE"	"2EA8"	"60 08"	"skipCodes: 8 => 2EBA"	""	""	""
"0300"	"code"	"2DFE"	"2EAA"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"0300"	"code"	"2DFE"	"2EAC"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"0300"	"text"	"2DFE"	"2EAE"	""	""	"1666 1667 1668 1669 1670"	"この星系の何処かにブラックマーケットがあるんだとさ。[1F]
そこに行けば何でも買えるって話だぜ。
もちろん、金があればだが・・・。[1F]"	""
"0300"	"code"	"2DFE"	"2EB8"	"0F 00"	"exit"	""	""	""
"0300"	"code"	"2DFE"	"2EBA"	"D0 09"	"screenMode: high res, op: setPortrait = Ed Huey"	""	""	""
"0300"	"code"	"2DFE"	"2EBC"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"0300"	"text"	"2DFE"	"2EBE"	""	""	"1671"	"今日は何のご用ですか？[1F]"	""
"0300"	"code"	"2DFE"	"2EC0"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0300"	"code"	"2DFE"	"2EC2"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0300"	"text"	"2DFE"	"2EC4"	""	""	"1672"	"いや、別に特別な用事はないんだ。[1F]"	""
"0300"	"code"	"2DFE"	"2EC6"	"D0 09"	"screenMode: high res, op: setPortrait = Ed Huey"	""	""	""
"0300"	"code"	"2DFE"	"2EC8"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"0300"	"text"	"2DFE"	"2ECA"	""	""	"1673"	"そうですか。
どうぞごゆっくり。[1F]"	""
"0304"	"null"	"2ECC"	""	""	""	""	""	""
"0308"	"null"	"2ECC"	""	""	""	""	""	""
"030C"	"null"	"2ECC"	""	""	""	""	""	""
"0310"	"code"	"2ECC"	"2ECC"	"F0 0A"	"setBGM: 10"	""	""	""
"0310"	"code"	"2ECC"	"2ECE"	"D0 34"	"screenMode: high res, op: setBackground = Bar"	""	""	""
"0310"	"code"	"2ECC"	"2ED0"	"D0 09"	"screenMode: high res, op: setPortrait = Ed Huey"	""	""	""
"0310"	"code"	"2ECC"	"2ED2"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0310"	"text"	"2ECC"	"2ED4"	""	""	"1674"	"バー「メイフライ」です。[1F]"	""
"0310"	"code"	"2ECC"	"2ED6"	"30 27"	"skipNextOnBitCheck, bit 7 is clear on var 0x04"	""	""	""
"0310"	"code"	"2ECC"	"2ED8"	"60 01"	"skipCodes: 1 => 2EDC"	""	""	""
"0310"	"text"	"2ECC"	"2EDA"	""	""	"1675"	"ごゆっくりどうぞ。[1F]"	""
